league,season,population,team,dimension,category,unit,source,off_n,off_freq,off_ppp,off_ppp_pctl,def_n,def_ppp,def_ppp_pctl
wbb,2026,Big Ten,PSU,shot_zone,at_rim,attempt,espn_derived,436,0.23825136612021858,1.2935779816513762,41,485,1.336082474226804,94
wbb,2026,Big Ten,PSU,shot_zone,corner_3,attempt,espn_derived,218,0.11912568306010929,1.018348623853211,18,168,1.0714285714285714,65
wbb,2026,Big Ten,PSU,shot_zone,mid_range,attempt,espn_derived,287,0.15683060109289618,0.7735191637630662,71,366,0.73224043715847,82
wbb,2026,Big Ten,PSU,shot_zone,paint,attempt,espn_derived,507,0.27704918032786885,0.9625246548323472,88,416,0.8894230769230769,88
wbb,2026,Big Ten,PUR,ball_security,dead_ball_to,possession,espn_derived,242,0.11266294227188083,0,18,200,0,82
wbb,2026,Big Ten,PUR,ball_security,live_ball_to,possession,espn_derived,236,0.10986964618249534,0,35,240,0,76
wbb,2026,Big Ten,PUR,ball_security,no_turnover,possession,espn_derived,1670,0.7774674115456238,1.2395209580838322,24,1700,1.2594117647058825,6
wbb,2026,Big Ten,PUR,context,halfcourt,possession,espn_derived,1634,0.7607076350093109,0.8929008567931457,29,1619,0.9147621988882026,82
wbb,2026,Big Ten,PUR,context,second_chance,possession,espn_derived,278,0.12942271880819367,1.0071942446043165,6,242,1.1528925619834711,88
wbb,2026,Big Ten,PUR,context,transition,possession,espn_derived,236,0.10986964618249534,1.402542372881356,35,279,1.3655913978494623,35
wbb,2026,Big Ten,PUR,creation,assisted,made_fg,espn_derived,449,0.5816062176165803,2.398663697104677,71,417,2.434052757793765,88
wbb,2026,Big Ten,PUR,creation,unassisted,made_fg,espn_derived,323,0.4183937823834197,2.1176470588235294,82,342,2.1023391812865495,88
wbb,2026,Big Ten,PUR,shot_zone,above_break_3,attempt,espn_derived,539,0.29828444936358606,0.9294990723562152,12,474,1.0379746835443038,88
wbb,2026,Big Ten,PUR,shot_zone,at_rim,attempt,espn_derived,367,0.20309905921416713,1.3133514986376023,59,322,1.3354037267080745,88
wbb,2026,Big Ten,PUR,shot_zone,corner_3,attempt,espn_derived,114,0.0630879911455451,1.3157894736842106,94,119,1.3109243697478992,100
wbb,2026,Big Ten,PUR,shot_zone,mid_range,attempt,espn_derived,254,0.1405644714997233,0.7637795275590551,65,317,0.7255520504731862,76
wbb,2026,Big Ten,PUR,shot_zone,paint,attempt,espn_derived,533,0.2949640287769784,0.8142589118198874,24,496,0.8588709677419355,71
wbb,2026,Big Ten,RUTG,ball_security,dead_ball_to,possession,espn_derived,237,0.11779324055666004,0.008438818565400843,6,185,0,94
wbb,2026,Big Ten,RUTG,ball_security,live_ball_to,possession,espn_derived,246,0.12226640159045726,0.0040650406504065045,6,231,0.004329004329004329,88
wbb,2026,Big Ten,RUTG,ball_security,no_turnover,possession,espn_derived,1529,0.7599403578528827,1.0882930019620667,0,1577,1.2511097019657578,0
wbb,2026,Big Ten,RUTG,context,halfcourt,possession,espn_derived,1519,0.7549701789264414,0.7327188940092166,0,1467,0.8991138377641446,71
wbb,2026,Big Ten,RUTG,context,second_chance,possession,espn_derived,282,0.14015904572564614,0.9574468085106383,0,297,1.1043771043771045,76
wbb,2026,Big Ten,RUTG,context,transition,possession,espn_derived,211,0.10487077534791253,1.3459715639810426,12,229,1.4279475982532752,65
wbb,2026,Big Ten,RUTG,creation,assisted,made_fg,espn_derived,335,0.563973063973064,2.364179104477612,29,456,2.4210526315789473,71
wbb,2026,Big Ten,RUTG,creation,unassisted,made_fg,espn_derived,259,0.43602693602693604,2.142857142857143,100,271,2.066420664206642,18
wbb,2026,Big Ten,RUTG,shot_zone,above_break_3,attempt,espn_derived,440,0.2682926829268293,0.8727272727272727,0,430,0.9627906976744186,65
wbb,2026,Big Ten,RUTG,shot_zone,at_rim,attempt,espn_derived,337,0.20548780487804877,1.13946587537092,0,332,1.2469879518072289,47
wbb,2026,Big Ten,RUTG,shot_zone,corner_3,attempt,espn_derived,105,0.06402439024390244,0.8857142857142857,6,189,1.1428571428571428,82
wbb,2026,Big Ten,RUTG,shot_zone,mid_range,attempt,espn_derived,289,0.17621951219512194,0.4982698961937716,0,262,0.6259541984732825,41
wbb,2026,Big Ten,RUTG,shot_zone,paint,attempt,espn_derived,469,0.28597560975609754,0.7292110874200426,0,506,0.9011857707509882,94
wbb,2026,Big Ten,UCLA,ball_security,dead_ball_to,possession,espn_derived,268,0.1010939268200679,0.007462686567164179,41,217,0,65
wbb,2026,Big Ten,UCLA,ball_security,live_ball_to,possession,espn_derived,225,0.08487363259147492,0,94,324,0,29
wbb,2026,Big Ten,UCLA,ball_security,no_turnover,possession,espn_derived,2158,0.8140324405884571,1.46339202965709,76,2086,1.0067114093959733,100
wbb,2026,Big Ten,UCLA,context,halfcourt,possession,espn_derived,1891,0.7133157299132403,1.0650449497620307,100,2051,0.7547537786445636,0
wbb,2026,Big Ten,UCLA,context,second_chance,possession,espn_derived,429,0.16182572614107885,1.4032634032634033,100,334,0.8712574850299402,0
wbb,2026,Big Ten,UCLA,context,transition,possession,espn_derived,331,0.12485854394568087,1.6435045317220545,100,242,1.078512396694215,0
wbb,2026,Big Ten,UCLA,creation,assisted,made_fg,espn_derived,821,0.6696574225122349,2.299634591961023,12,481,2.3762993762993765,35
